Time:128Hz,Epoch,Electrode,Attention,Meditation,Event Id,Event Date,Event Duration
32.1562500000,514,119.0100562146,27.0000000000,26.0000000000,,,
32.1640625000,514,78.7136002379,27.0000000000,26.0000000000,,,
32.1718750000,514,37.1534279235,27.0000000000,26.0000000000,,,
32.1796875000,514,-7.4771121330,27.0000000000,26.0000000000,,,
32.1875000000,515,-31.9101172762,27.0000000000,26.0000000000,,,
32.1953125000,515,-27.9242643537,27.0000000000,26.0000000000,,,
32.2031250000,515,-18.1557769815,27.0000000000,26.0000000000,,,
32.2109375000,515,-18.9052471994,27.0000000000,26.1116955968,,,
32.2187500000,515,-11.8634410138,27.0000000000,30.0464983947,,,
32.2265625000,515,-5.3052951992,27.0000000000,38.5112997924,,,
32.2343750000,515,-10.7790234117,27.0000000000,42.6304885923,,,
32.2421875000,515,-25.4237519045,27.0000000000,41.7303197172,,,
32.2500000000,516,-27.6758266178,27.0000000000,40.5765257136,,,
32.2578125000,516,-5.4321546090,27.0000000000,40.7327591000,,,
32.2656250000,516,14.3111744584,27.0000000000,41.1014864727,,,
32.2734375000,516,10.4856465235,27.0000000000,41.0952196841,,,
32.2812500000,516,2.7425008786,27.0000000000,40.9804257248,,,
32.2890625000,516,9.8518067246,27.0000000000,40.9683918698,,,
32.2968750000,516,23.8617399871,27.0000000000,41.0022030580,,,
32.3046875000,516,35.1863658855,27.0000000000,41.0099750458,,,
32.3125000000,517,39.2163463767,27.0000000000,41.0005237487,,,
32.3203125000,517,40.7411783008,27.0000000000,40.9969980406,,,
32.3281250000,517,44.2530787279,27.0000000000,40.9994775684,,,
32.3359375000,517,49.8198941172,27.0000000000,41.0008594762,,,
32.3437500000,517,39.1850600952,27.0000000000,41.0002640235,,,
32.3515625000,517,44.5687312751,27.0000000000,40.9997677109,,,
32.3593750000,517,55.6913868665,27.0000000000,40.9998909033,,,
32.3671875000,517,28.5480555695,27.0000000000,41.0000582358,,,
32.3750000000,518,-12.6138918093,27.0000000000,41.0000405340,,,
32.3828125000,518,-17.3973798789,27.0000000000,40.9999869876,,,
32.3906250000,518,10.4917387583,27.0000000000,40.9999859785,,,
32.3984375000,518,21.2447054168,27.0000000000,41.0000023097,,,
32.4062500000,518,2.8851023281,27.0000000000,41.0000045864,,,
32.4140625000,518,-4.1457431557,27.0000000000,40.9999998426,,,
32.4218750000,518,12.6441857756,27.0000000000,40.9999985718,,,
32.4296875000,518,33.3930344529,27.0000000000,40.9999998764,,,
32.4375000000,519,40.0861621322,27.0000000000,41.0000004239,,,
32.4453125000,519,33.4601411549,27.0000000000,41.0000000890,,,
32.4531250000,519,20.1910171777,27.0000000000,40.9999998805,,,
32.4609375000,519,5.7937460318,27.0000000000,40.9999999582,,,
32.4687500000,519,9.7060386902,27.0000000000,41.0000000317,,,
32.4765625000,519,35.1225873208,27.0000000000,41.0000000166,,,
32.4843750000,519,52.8690181869,27.0000000000,40.9999999923,,,
32.4921875000,519,68.6902863037,27.0000000000,40.9999999940,,,
