Time:250Hz,Epoch,Electrode,Attention,Meditation,Event Id,Event Date,Event Duration
8.28,258,10.51945703,1,54,,,
8.284,258,84.0620937,1,54,,,
8.288,259,226.9074779,1,54,,,
8.292,259,321.4805627,1,54,,,
8.296,259,190.0285434,1,54,,,
8.3,259,19.3480814,1,54,,,
8.304,259,-45.71216259,1,54,,,
8.308,259,-16.0720856,1,54,,,
8.312,259,53.62833216,1,54,,,
8.316,259,71.06260379,1,54,,,
8.32,260,24.88376479,1,54,,,
8.324,260,-84.09782012,1,54,,,
8.328,260,-206.9290785,1,54,,,
8.332,260,-154.2195917,1,54,,,
8.336,260,106.2681136,1,54,,,
8.34,260,245.4963448,1,54,,,
8.344,260,78.61505529,1,54,,,
8.348,260,-236.5146607,1,54,,,
8.352,261,-270.2720349,1,54,,,
8.356,261,-94.64103594,1,54,,,
8.36,261,53.46950918,1,54,,,
8.364,261,189.8872379,1,54,,,
8.368,261,80.86288276,1,54,,,
8.372,261,-210.330029,1,54,,,
8.376,261,-321.1056789,1,54,,,
8.38,261,-140.5282541,1,54,,,
8.384,262,24.46266988,1,54,,,
8.388,262,-5.257109233,1,54,,,
8.392,262,-62.14368581,1,54,,,
8.396,262,-19.67790566,1,54,,,
8.4,262,3.358153312,1,54,,,
8.404,262,-122.7186853,1,54,,,
8.408,262,-134.6899902,1,54,,,
8.412,262,-37.62901735,1,54,,,
8.416,263,-81.60786508,1,54,,,
8.42,263,-78.16475181,1,54,,,
8.424,263,-42.47377128,1,54,,,
8.428,263,-38.78111523,1,54,,,
8.432,263,-22.21898164,1,54,,,
8.436,263,-40.17824174,1,54,,,
8.44,263,27.47823087,1,54,,,
8.444,263,83.050028,1,54,,,
8.448,264,4.17229536,1,54,,,
8.452,264,-57.86206302,1,54,,,
8.456,264,-69.9703235,1,54,,,
8.46,264,-53.23654333,1,54,,,
8.464,264,47.12209335,1,54,,,
8.468,264,196.6468753,1,54,,,
8.472,264,203.786013,1,54,,,
8.476,264,70.84102369,1,54,,,
8.48,265,-24.82507965,1,54,,,
8.484,265,-207.9468138,1,54,,,
8.488,265,-337.5996361,1,54,,,
8.492,265,-132.4283397,1,54,,,
8.496,265,57.92473506,1,54,,,
8.5,265,81.42259117,1,54,,,
8.504,265,132.5232407,1,54,,,
8.508,265,52.63258791,1,54,,,
8.512,266,-169.5762513,1,54,,,
8.516,266,-166.3647749,1,54,,,
8.52,266,-14.41703587,1,54,,,
8.524,266,-27.84603981,1,54,,,
8.528,266,-58.44155346,1,54,,,
8.532,266,-47.7969837,1,54,,,
8.536,266,-84.17711779,1,54,,,
8.54,266,-35.37542742,1,54,,,
8.544,267,15.54384906,1,54,,,
8.548,267,-53.92207723,1,54,,,
8.552,267,-116.3074749,1,54,,,
8.556,267,-94.93023035,1,54,,,
8.56,267,-84.87588538,1,54,,,
8.564,267,-43.92975586,1,54,,,
8.568,267,78.98509116,1,54,,,
8.572,267,105.0182718,1,54,,,
8.576,268,77.39479395,1,54,,,
8.58,268,-59.52038421,1,54,,,
8.584,268,-255.8797544,1,54,,,
8.588,268,-140.6604606,1,54,,,
8.592,268,49.0538148,1,54,,,
8.596,268,89.47237994,1,54,,,
8.6,268,100.1067252,1,54,,,
8.604,268,-6.518541257,1,54,,,
8.608,269,-161.1836461,1,54,,,
8.612,269,-179.641153,1,54,,,
8.616,269,-34.78830364,1,54,,,
8.62,269,143.743211,1,54,,,
8.624,269,131.7522951,1,54,,,
8.628,269,4.523621981,1,54,,,
8.632,269,-22.54002948,1,54,,,
8.636,269,-43.05494818,1,54,,,
8.64,270,-91.18100461,1,54,,,
8.644,270,-40.09883996,1,54,,,
8.648,270,36.89827365,1,54,,,
8.652,270,53.24814109,1,54,,,
8.656,270,-12.11257252,1,54,,,
8.66,270,-53.39468097,1,54,,,
8.664,270,61.82357356,1,54,,,
8.668,270,104.6756882,1,54,,,
8.672,271,-5.872892329,1,54,,,
8.676,271,-24.11976312,1,54,,,
8.68,271,58.38843855,1,54,,,
8.684,271,41.73519817,1,54,,,
8.688,271,-26.42344485,1,54,,,
8.692,271,33.60624666,1,54,,,
8.696,271,153.9222959,1,54,,,
8.7,271,162.5632008,1,54,,,
8.704,272,82.49341753,1,54,,,
8.708,272,-20.81285447,1,54,,,
8.712,272,-77.61628953,1,54,,,
8.716,272,41.58473141,1,54,,,
8.72,272,163.2663378,1,54,,,
8.724,272,132.9944114,1,54,,,
8.728,272,113.6970129,1,54,,,
8.732,272,107.8561007,1,54,,,
8.736,273,91.39651395,1,54,,,
8.74,273,56.70053507,1,54,,,
8.744,273,-56.8432467,1,54,,,
8.748,273,-62.67642537,1,54,,,
8.752,273,108.1588187,1,54,,,
8.756,273,250.8778476,1,54,,,
8.76,273,296.3040342,1,54,,,
8.764,273,241.4220911,1,54,,,
8.768,274,40.81985945,1,54,,,
8.772,274,-175.0836897,1,54,,,
8.776,274,-121.8190184,1,54,,,
8.78,274,33.39112557,1,54,,,
8.784,274,26.26343962,1,54,,,
8.788,274,136.7162932,1,54,,,
8.792,274,214.1860324,1,54,,,
8.796,274,-38.58761991,1,54,,,
8.8,275,-137.3252441,1,54,,,
8.804,275,39.91617438,1,54,,,
8.808,275,94.75369982,1,54,,,
8.812,275,46.8953289,1,54,,,
8.816,275,29.88393564,1,54,,,
8.82,275,37.21570823,1,54,,,
8.824,275,-24.85669172,1,54,,,
8.828,275,-144.7594792,1,54,,,
8.832,276,-113.0053119,1,54,,,
8.836,276,42.03700321,1,54,,,
8.84,276,97.06747982,1,54,,,
8.844,276,118.4601407,1,54,,,
8.848,276,91.55536869,1,54,,,
8.852,276,-91.12238293,1,54,,,
8.856,276,-264.8256289,1,54,,,
8.86,276,-102.0412212,1,54,,,
8.864,277,216.1377176,1,54,,,
8.868,277,251.7471095,1,54,,,
8.872,277,204.0318822,1,54,,,
8.876,277,167.9110781,1,54,,,
8.88,277,8.822215579,1,54,,,
8.884,277,-105.3795489,1,54,,,
8.888,277,-86.6485948,1,54,,,
8.892,277,-43.04758207,1,54,,,
8.896,278,24.48449643,1,54,,,
8.9,278,21.84625884,1,54,,,
8.904,278,-90.05400238,1,54,,,
8.908,278,-87.72825321,1,54,,,
8.912,278,4.733921915,1,54,,,
8.916,278,-48.2155509,1,54,,,
8.92,278,-71.38069416,1,54,,,
8.924,278,30.96993508,1,54,,,
8.928,279,55.5965404,1,54,,,
8.932,279,41.24793404,1,54,,,
8.936,279,89.88588965,1,54,,,
8.94,279,90.21315311,1,54,,,
8.944,279,-33.19356351,1,54,,,
8.948,279,-158.1105624,1,54,,,
8.952,279,-208.4970311,1,54,,,
8.956,279,-122.067636,1,54,,,
8.96,280,-18.59259173,1,54,,,
8.964,280,7.320127945,1,54,,,
8.968,280,123.1651129,1,54,,,
8.972,280,165.5333813,1,54,,,
8.976,280,6.266570313,1,54,,,
8.98,280,-84.53664504,1,54,,,
8.984,280,-127.70144,1,54,,,
8.988,280,-252.5291238,1,54,,,
8.992,281,-249.7415617,1,54,,,
8.996,281,-33.94022624,1,54,,,
9,281,90.52713509,1,54,,,
9.004,281,10.81134633,1,54.00024077,,,
9.008,281,-65.88104402,1,53.95846503,,,
9.012,281,-39.35252556,1,54.0100249,,,
9.016,281,11.07075012,1,54.72079737,,,
9.02,281,55.18628004,1,52.50541327,,,
9.024,282,-27.65935916,1,45.86421708,,,
9.028,282,-277.8581618,1,42.33644806,,,
9.032,282,-352.6349652,1,42.85659713,,,
9.036,282,-159.5679749,1,43.06769439,,,
9.04,282,19.16746595,1,42.9975986,,,
9.044,282,22.86008408,1,43,,,
9.048,282,-13.76413602,1,43,,,
9.052,282,-38.75447594,1,43,,,
9.056,283,-187.2806594,1,43,,,
9.06,283,-238.4275337,1,43,,,
9.064,283,-133.6064312,1,43,,,
9.068,283,-87.48428732,1,43,,,
9.072,283,24.81578001,1,43,,,
9.076,283,99.18727369,1,43,,,
9.08,283,-71.16585937,1,43,,,
9.084,283,-196.1540376,1,43,,,
9.088,284,-188.9455394,1,43,,,
9.092,284,-232.6603138,1,43,,,
9.096,284,-136.918778,1,43,,,
9.1,284,25.21819349,1,43,,,
9.104,284,-7.181536927,1,43,,,
9.108,284,-78.89647409,1,43,,,
9.112,284,-99.3895278,1,43,,,
9.116,284,-135.7218782,1,43,,,
9.12,285,-133.4018942,1,43,,,
9.124,285,-104.0106201,1,43,,,
9.128,285,-135.0710559,1,43,,,
9.132,285,-157.8608239,1,43,,,
9.136,285,-171.2286118,1,43,,,
9.14,285,-166.4349292,1,43,,,
9.144,285,-43.38607912,1,43,,,
9.148,285,7.458674476,1,43,,,
9.152,286,-74.94834016,1,43,,,
9.156,286,-57.18549391,1,43,,,
9.16,286,-70.78799038,1,43,,,
9.164,286,-221.5842899,1,43,,,
9.168,286,-240.0437194,1,43,,,
9.172,286,-133.990975,1,43,,,
9.176,286,-66.20882892,1,43,,,
9.18,286,-18.88470693,1,43,,,
9.184,287,-16.2825165,1,43,,,
9.188,287,-47.20816962,1,43,,,
9.192,287,-92.35571109,1,43,,,
9.196,287,-178.0273349,1,43,,,
9.2,287,-175.1214124,1,43,,,
9.204,287,-45.90230226,1,43,,,
9.208,287,-14.80982775,1,43,,,
9.212,287,-30.64569108,1,43,,,
9.216,288,-32.56205165,1,43,,,
9.22,288,-136.6115737,1,43,,,
9.224,288,-148.9610712,1,43,,,
9.228,288,-45.23894265,1,43,,,
9.232,288,-42.28393335,1,43,,,
9.236,288,-77.67003004,1,43,,,
9.24,288,-93.91086511,1,43,,,
9.244,288,-105.5260529,1,43,,,
9.248,289,-108.3421915,1,43,,,
9.252,289,-111.0132759,1,43,,,
9.256,289,-35.31401419,1,43,,,
9.26,289,21.14500291,1,43,,,
9.264,289,-57.06069467,1,43,,,
9.268,289,-146.9230531,1,43,,,
9.272,289,-114.408119,1,43,,,
9.276,289,-29.17650974,1,43,,,
9.28,290,32.79463521,1,43,,,
9.284,290,88.60166515,1,43,,,
9.288,290,54.31179481,1,43,,,
9.292,290,-68.10555919,1,43,,,
9.296,290,-88.12017856,1,43,,,
9.3,290,-12.94114134,1,43,,,
9.304,290,-41.36733399,1,43,,,
9.308,290,-93.25535099,1,43,,,
9.312,291,-49.39195044,1,43,,,
9.316,291,-1.637874062,1,43,,,
9.32,291,40.391138,1,43,,,
9.324,291,118.5397517,1,43,,,
9.328,291,105.379867,1,43,,,
9.332,291,-16.22356596,1,43,,,
9.336,291,-57.91661872,1,43,,,
9.34,291,-56.21330194,1,43,,,
9.344,292,-81.88309362,1,43,,,
9.348,292,-5.065835358,1,43,,,
9.352,292,104.7146552,1,43,,,
9.356,292,56.11612553,1,43,,,
9.36,292,-94.15239675,1,43,,,
9.364,292,-95.75518988,1,43,,,
9.368,292,34.49311894,1,43,,,
9.372,292,133.9706944,1,43,,,
9.376,293,129.9815426,1,43,,,
9.38,293,40.94288623,1,43,,,
9.384,293,-6.502715002,1,43,,,
9.388,293,-40.82371057,1,43,,,
9.392,293,-16.69905003,1,43,,,
9.396,293,90.2599874,1,43,,,
9.4,293,115.3715558,1,43,,,
9.404,293,89.26690015,1,43,,,
9.408,294,76.80770135,1,43,,,
9.412,294,31.33307456,1,43,,,
9.416,294,-59.97740298,1,43,,,
9.42,294,-147.6181945,1,43,,,
9.424,294,-67.17751827,1,43,,,
9.428,294,116.788745,1,43,,,
9.432,294,94.17707758,1,43,,,
9.436,294,39.0879876,1,43,,,
9.44,295,87.5304237,1,43,,,
9.444,295,18.09354188,1,43,,,
9.448,295,-10.04172482,1,43,,,
9.452,295,69.76370743,1,43,,,
9.456,295,97.28458456,1,43,,,
9.46,295,50.52968605,1,43,,,
9.464,295,-24.73661761,1,43,,,
9.468,295,-58.41992986,1,43,,,
9.472,296,-48.97821146,1,43,,,
9.476,296,-4.594052398,1,43,,,
9.48,296,60.94659254,1,43,,,
9.484,296,58.41398496,1,43,,,
9.488,296,27.25226894,1,43,,,
9.492,296,60.11152606,1,43,,,
9.496,296,128.4421615,1,43,,,
9.5,296,126.8529396,1,43,,,
9.504,297,23.84783563,1,43,,,
9.508,297,-47.03845924,1,43,,,
9.512,297,-76.2036761,1,43,,,
9.516,297,-56.51984213,1,43,,,
9.52,297,61.0105853,1,43,,,
9.524,297,115.6568977,1,43,,,
9.528,297,98.90437775,1,43,,,
9.532,297,120.1839781,1,43,,,
9.536,298,130.6571275,1,43,,,
9.54,298,60.5247836,1,43,,,
9.544,298,-52.1767329,1,43,,,
9.548,298,-18.42489889,1,43,,,
9.552,298,86.87876358,1,43,,,
9.556,298,88.30944739,1,43,,,
9.56,298,66.68256575,1,43,,,
9.564,298,-24.78119261,1,43,,,
9.568,299,-112.0250692,1,43,,,
9.572,299,-15.74919982,1,43,,,
9.576,299,103.4557183,1,43,,,
9.58,299,87.38682229,1,43,,,
9.584,299,6.126754161,1,43,,,
9.588,299,1.186443009,1,43,,,
9.592,299,56.90026062,1,43,,,
9.596,299,73.11509443,1,43,,,
9.6,300,25.79691096,1,43,,,
9.604,300,-50.49617275,1,43,,,
9.608,300,-38.84709721,1,43,,,
9.612,300,69.88449175,1,43,,,
9.616,300,171.6870551,1,43,,,
9.62,300,173.2013254,1,43,,,
9.624,300,80.54678398,1,43,,,
9.628,300,42.01926688,1,43,,,
9.632,301,38.29638444,1,43,,,
9.636,301,-38.63412453,1,43,,,
9.64,301,-60.28486316,1,43,,,
9.644,301,-11.73577159,1,43,,,
9.648,301,28.23725737,1,43,,,
9.652,301,119.1508843,1,43,,,
9.656,301,169.8206049,1,43,,,
9.66,301,58.15640535,1,43,,,
9.664,302,-55.00356722,1,43,,,
9.668,302,-75.37706624,1,43,,,
9.672,302,-69.66233988,1,43,,,
9.676,302,17.54882383,1,43,,,
9.68,302,140.4196454,1,43,,,
9.684,302,163.4871475,1,43,,,
9.688,302,70.7425572,1,43,,,
9.692,302,-28.68216881,1,43,,,
9.696,303,-35.63557251,1,43,,,
9.7,303,19.18768768,1,43,,,
9.704,303,80.94365377,1,43,,,
9.708,303,128.8070331,1,43,,,
9.712,303,150.5057212,1,43,,,
9.716,303,130.2887445,1,43,,,
9.72,303,84.65548896,1,43,,,
9.724,303,44.17119896,1,43,,,
9.728,304,14.9380937,1,43,,,
9.732,304,47.09866883,1,43,,,
9.736,304,112.4575757,1,43,,,
9.74,304,114.5102599,1,43,,,
9.744,304,59.66032423,1,43,,,
9.748,304,74.32824004,1,43,,,
9.752,304,163.76534,1,43,,,
9.756,304,207.1925587,1,43,,,
9.76,305,153.7477114,1,43,,,
9.764,305,-5.520407849,1,43,,,
9.768,305,-85.80243677,1,43,,,
9.772,305,47.04596989,1,43,,,
9.776,305,163.0553236,1,43,,,
9.78,305,134.09992,1,43,,,
9.784,305,108.4463598,1,43,,,
9.788,305,98.63925147,1,43,,,
9.792,306,48.32033622,1,43,,,
9.796,306,50.77671291,1,43,,,
9.8,306,121.8658825,1,43,,,
9.804,306,129.1530359,1,43,,,
9.808,306,100.5121625,1,43,,,
9.812,306,108.0976678,1,43,,,
9.816,306,101.6149741,1,43,,,
9.82,306,-7.444828382,1,43,,,
9.824,307,-130.5155468,1,43,,,
9.828,307,-119.6605865,1,43,,,
9.832,307,8.331547512,1,43,,,
9.836,307,205.7257834,1,43,,,
9.84,307,263.2115624,1,43,,,
9.844,307,158.8758641,1,43,,,
9.848,307,94.36345013,1,43,,,
9.852,307,57.23314387,1,43,,,
9.856,308,-31.89601988,1,43,,,
9.86,308,-48.93773434,1,43,,,
9.864,308,94.11579793,1,43,,,
9.868,308,160.5855428,1,43,,,
9.872,308,67.49531187,1,43,,,
9.876,308,-62.04946693,1,43,,,
9.88,308,-120.4192007,1,43,,,
9.884,308,-63.73501106,1,43,,,
9.888,309,84.80243789,1,43,,,
9.892,309,281.3061583,1,43,,,
9.896,309,341.7286147,1,43,,,
9.9,309,205.1280918,1,43,,,
9.904,309,72.05741844,1,43,,,
9.908,309,72.02642304,1,43,,,
9.912,309,78.1474527,1,43,,,
9.916,309,20.67044026,1,43,,,
9.92,310,-11.57955461,1,43,,,
9.924,310,-20.1729219,1,43,,,
9.928,310,53.87131009,1,43,,,
9.932,310,134.7010674,1,43,,,
9.936,310,100.2636401,1,43,,,
9.94,310,112.5580149,1,43,,,
9.944,310,134.5956997,1,43,,,
9.948,310,90.98989493,1,43,,,
9.952,311,122.4632516,1,43,,,
9.956,311,201.4591216,1,43,,,
9.96,311,185.2336035,1,43,,,
9.964,311,127.2775314,1,43,,,
9.968,311,170.0623976,1,43,,,
9.972,311,230.9117944,1,43,,,
9.976,311,159.2505399,1,43,,,
9.98,311,77.88702707,1,43,,,
9.984,312,166.2972765,1,43,,,
9.988,312,317.8547848,1,43,,,
9.992,312,416.483395,1,43,,,
9.996,312,445.3522603,1,43,,,
10,312,377.344152,1,43,,,
10.004,312,312.0745683,1,42.99982489,,,
10.008,312,337.039004,1,43.03020725,,,
10.012,312,399.8527572,1,42.99270916,,,
10.016,313,454.1649361,1,42.47578373,,,
10.02,313,399.9024114,1,44.08697217,,,
10.024,313,321.4394284,1,48.91693303,,,
10.028,313,314.6008378,1,51.48258323,,,
10.032,313,196.2917963,1,51.104293,,,
10.036,313,42.47751257,1,50.95076771,,,
10.04,313,-34.09246606,1,51.00174647,,,
10.044,313,-142.7058784,1,51,,,
10.048,314,-124.1768693,1,51,,,
10.052,314,-65.11719954,1,51,,,
10.056,314,-145.1938971,1,51,,,
10.06,314,-128.0631707,1,51,,,
10.064,314,-118.8540887,1,51,,,
10.068,314,-247.0949744,1,51,,,
10.072,314,-356.0008921,1,51,,,
10.076,314,-345.1798815,1,51,,,
10.08,315,-346.7525234,1,51,,,
10.084,315,-404.1581812,1,51,,,
10.088,315,-334.414502,1,51,,,
10.092,315,-293.1677047,1,51,,,
10.096,315,-316.1287977,1,51,,,
10.1,315,-267.0572875,1,51,,,
10.104,315,-232.8871753,1,51,,,
10.108,315,-209.0023659,1,51,,,
10.112,316,-230.7181947,1,51,,,
10.116,316,-276.7245111,1,51,,,
10.12,316,-259.9632542,1,51,,,
10.124,316,-239.2128325,1,51,,,
10.128,316,-230.8225779,1,51,,,
10.132,316,-111.8949492,1,51,,,
10.136,316,68.87143036,1,51,,,
10.14,316,73.25471297,1,51,,,
10.144,317,-35.50672514,1,51,,,
10.148,317,-90.2373364,1,51,,,
10.152,317,-123.743395,1,51,,,
10.156,317,-123.7417652,1,51,,,
10.16,317,-55.54838237,1,51,,,
10.164,317,-8.081036272,1,51,,,
10.168,317,-5.754809955,1,51,,,
10.172,317,10.02433822,1,51,,,
10.176,318,38.802223,1,51,,,
10.18,318,-37.87195088,1,51,,,
10.184,318,-96.26645652,1,51,,,
10.188,318,-16.08309889,1,51,,,
10.192,318,90.19553513,1,51,,,
10.196,318,168.9698668,1,51,,,
10.2,318,117.707523,1,51,,,
10.204,318,-60.02357005,1,51,,,
10.208,319,-83.23566155,1,51,,,
10.212,319,90.1714131,1,51,,,
10.216,319,168.4397857,1,51,,,
10.22,319,166.5918777,1,51,,,
10.224,319,120.9111649,1,51,,,
10.228,319,-1.588190509,1,51,,,
10.232,319,34.53471536,1,51,,,
10.236,319,170.7337782,1,51,,,
10.24,320,139.1439696,1,51,,,
10.244,320,24.86715329,1,51,,,
10.248,320,12.07589358,1,51,,,
10.252,320,26.41631422,1,51,,,
10.256,320,43.26784746,1,51,,,
10.26,320,131.3286265,1,51,,,
10.264,320,152.6372087,1,51,,,
10.268,320,79.82242627,1,51,,,
10.272,321,55.42107115,1,51,,,
10.276,321,95.16730457,1,51,,,
10.28,321,87.50763376,1,51,,,
10.284,321,-6.253754018,1,51,,,
10.288,321,-35.10373665,1,51,,,
10.292,321,99.69879483,1,51,,,
10.296,321,218.7197318,1,51,,,
10.3,321,274.2132209,1,51,,,
10.304,322,266.2444993,1,51,,,
10.308,322,102.526961,1,51,,,
10.312,322,-100.696921,1,51,,,
10.316,322,-62.97799668,1,51,,,
10.32,322,113.6152767,1,51,,,
10.324,322,132.1964906,1,51,,,
10.328,322,125.2581827,1,51,,,
10.332,322,152.6125661,1,51,,,
10.336,323,138.8538397,1,51,,,
10.34,323,152.880896,1,51,,,
10.344,323,96.27234457,1,51,,,
10.348,323,-32.14073608,1,51,,,
10.352,323,-16.57676748,1,51,,,
10.356,323,83.90428621,1,51,,,
10.36,323,182.071009,1,51,,,
10.364,323,248.8685972,1,51,,,
10.368,324,169.1619932,1,51,,,
10.372,324,14.15805066,1,51,,,
10.376,324,-42.98606867,1,51,,,
10.38,324,39.66636777,1,51,,,
10.384,324,202.8948595,1,51,,,
10.388,324,223.630396,1,51,,,
10.392,324,144.8762719,1,51,,,
10.396,324,151.5789689,1,51,,,
10.4,325,141.8090683,1,51,,,
10.404,325,129.9063731,1,51,,,
10.408,325,109.6361891,1,51,,,
10.412,325,60.55607892,1,51,,,
10.416,325,72.6156929,1,51,,,
10.42,325,81.20238714,1,51,,,
10.424,325,36.50509791,1,51,,,
10.428,325,-37.49903315,1,51,,,
10.432,326,-82.60722392,1,51,,,
10.436,326,14.50021682,1,51,,,
10.44,326,130.4686802,1,51,,,
10.444,326,121.2075216,1,51,,,
10.448,326,47.14933715,1,51,,,
10.452,326,-15.08806585,1,51,,,
10.456,326,-4.399845526,1,51,,,
10.46,326,84.39262984,1,51,,,
10.464,327,157.2809398,1,51,,,
10.468,327,120.5983025,1,51,,,
10.472,327,20.81568792,1,51,,,
10.476,327,2.113326833,1,51,,,
10.48,327,69.89557716,1,51,,,
10.484,327,83.76752488,1,51,,,
10.488,327,38.85821388,1,51,,,
10.492,327,-1.257370324,1,51,,,
10.496,328,-130.2020418,1,51,,,
10.5,328,-177.9877556,1,51,,,
10.504,328,68.43926561,1,51,,,
10.508,328,283.7222398,1,51,,,
10.512,328,304.3670135,1,51,,,
10.516,328,199.5228481,1,51,,,
10.52,328,25.42070698,1,51,,,
10.524,328,-18.62364788,1,51,,,
10.528,329,60.56861895,1,51,,,
10.532,329,115.0924875,1,51,,,
10.536,329,108.6739621,1,51,,,
10.54,329,45.96121501,1,51,,,
10.544,329,-19.83117206,1,51,,,
10.548,329,-54.44668101,1,51,,,
10.552,329,-80.70106207,1,51,,,
10.556,329,-73.40331533,1,51,,,
10.56,330,42.91439969,1,51,,,
10.564,330,179.679076,1,51,,,
10.568,330,230.2723552,1,51,,,
10.572,330,171.872639,1,51,,,
10.576,330,37.1756128,1,51,,,
10.58,330,-34.09596182,1,51,,,
10.584,330,-11.38203279,1,51,,,
10.588,330,43.31677637,1,51,,,
10.592,331,109.0074955,1,51,,,
10.596,331,143.8774635,1,51,,,
10.6,331,133.752058,1,51,,,
10.604,331,72.74081914,1,51,,,
10.608,331,44.85971962,1,51,,,
10.612,331,96.42965539,1,51,,,
10.616,331,77.49975464,1,51,,,
10.62,331,32.87162771,1,51,,,
10.624,332,-8.30852333,1,51,,,
10.628,332,-63.44343819,1,51,,,
10.632,332,46.49317205,1,51,,,
10.636,332,223.7385139,1,51,,,
10.64,332,242.6373058,1,51,,,
10.644,332,153.3527233,1,51,,,
10.648,332,60.91953355,1,51,,,
10.652,332,55.95382274,1,51,,,
10.656,333,38.68268539,1,51,,,
10.66,333,-34.56679127,1,51,,,
10.664,333,22.16388257,1,51,,,
10.668,333,88.22999634,1,51,,,
10.672,333,82.02753338,1,51,,,
10.676,333,155.8538411,1,51,,,
10.68,333,137.1222602,1,51,,,
10.684,333,-5.403438966,1,51,,,
10.688,334,11.36506118,1,51,,,
10.692,334,80.12369857,1,51,,,
10.696,334,25.81659558,1,51,,,
10.7,334,35.05388765,1,51,,,
10.704,334,135.1058417,1,51,,,
10.708,334,120.6448369,1,51,,,
10.712,334,83.05798402,1,51,,,
10.716,334,63.36808884,1,51,,,
10.72,335,-44.54856709,1,51,,,
10.724,335,-34.25201892,1,51,,,
10.728,335,74.72881707,1,51,,,
10.732,335,77.80646785,1,51,,,
10.736,335,60.33441331,1,51,,,
10.74,335,63.50881082,1,51,,,
10.744,335,48.13113536,1,51,,,
10.748,335,40.46269522,1,51,,,
10.752,336,97.07159038,1,51,,,
10.756,336,137.7902058,1,51,,,
10.76,336,79.66105753,1,51,,,
10.764,336,30.57609527,1,51,,,
10.768,336,76.29864696,1,51,,,
10.772,336,89.81408275,1,51,,,
10.776,336,48.02039161,1,51,,,
10.78,336,68.58726039,1,51,,,
10.784,337,-15.54069694,1,51,,,
10.788,337,-112.7268948,1,51,,,
10.792,337,29.56560371,1,51,,,
10.796,337,146.4823612,1,51,,,
10.8,337,148.2395939,1,51,,,
10.804,337,171.7013739,1,51,,,
10.808,337,101.324075,1,51,,,
10.812,337,-49.00835744,1,51,,,
10.816,338,-80.64654039,1,51,,,
10.82,338,81.37250188,1,51,,,
10.824,338,216.2620227,1,51,,,
10.828,338,212.046761,1,51,,,
10.832,338,194.9955136,1,51,,,
10.836,338,107.1045532,1,51,,,
10.84,338,2.69854041,1,51,,,
10.844,338,-17.31347644,1,51,,,
10.848,339,-36.0854187,1,51,,,
10.852,339,73.63396305,1,51,,,
10.856,339,171.8998139,1,51,,,
10.86,339,119.0763838,1,51,,,
10.864,339,161.5537543,1,51,,,
10.868,339,157.5035668,1,51,,,
10.872,339,-27.46592102,1,51,,,
10.876,339,-97.52620678,1,51,,,
10.88,340,4.251800434,1,51,,,
10.884,340,53.85466955,1,51,,,
10.888,340,40.39983138,1,51,,,
10.892,340,113.9214031,1,51,,,
10.896,340,204.8001521,1,51,,,
10.9,340,143.5268953,1,51,,,
10.904,340,48.58487262,1,51,,,
10.908,340,-9.619867033,1,51,,,
10.912,341,-60.45768103,1,51,,,
10.916,341,-82.46676177,1,51,,,
10.92,341,-93.16365717,1,51,,,
10.924,341,8.745910505,1,51,,,
10.928,341,131.4303404,1,51,,,
10.932,341,105.5782606,1,51,,,
10.936,341,127.130762,1,51,,,
10.94,341,184.2849542,1,51,,,
10.944,342,81.97921878,1,51,,,
10.948,342,7.57625281,1,51,,,
10.952,342,82.01064419,1,51,,,
10.956,342,103.2572877,1,51,,,
10.96,342,87.73030103,1,51,,,
10.964,342,100.7252165,1,51,,,
10.968,342,24.33535294,1,51,,,
10.972,342,-24.20886689,1,51,,,
10.976,343,47.61052863,1,51,,,
10.98,343,97.28008173,1,51,,,
10.984,343,85.86593408,1,51,,,
10.988,343,56.81572504,1,51,,,
10.992,343,57.24072895,1,51,,,
10.996,343,27.49126543,1,51,,,
11,343,-0.618870462,1,51,,,
11.004,343,2.011554599,1,51.00002189,,,
11.008,344,-94.31377496,1,50.99622409,,,
11.012,344,-76.37755535,1,51.00091135,,,
11.016,344,116.6971221,1,51.06552703,,,
11.02,344,172.689622,1,50.86412848,,,
11.024,344,118.6607818,1,50.26038337,,,
11.028,344,97.95201949,1,49.9396771,,,
11.032,344,6.983956482,1,49.98696338,,,
11.036,344,-71.05646756,1,50.00615404,,,
11.04,345,49.94352775,1,49.99978169,,,
11.044,345,159.8310003,1,50,,,
11.048,345,3.050950993,1,50,,,
11.052,345,-121.4156737,1,50,,,
11.056,345,11.16970975,1,50,,,
11.06,345,104.2620982,1,50,,,
11.064,345,84.25539628,1,50,,,
11.068,345,50.52068238,1,50,,,
11.072,346,-0.891692768,1,50,,,
11.076,346,-51.65610737,1,50,,,
11.08,346,-2.211406577,1,50,,,
11.084,346,133.9565243,1,50,,,
11.088,346,110.411147,1,50,,,
11.092,346,-5.385277131,1,50,,,
11.096,346,54.79729509,1,50,,,
11.1,346,65.0642909,1,50,,,
11.104,347,-65.05902802,1,50,,,
11.108,347,-57.2164014,1,50,,,
11.112,347,51.67677082,1,50,,,
11.116,347,95.27653835,1,50,,,
11.12,347,134.2952304,1,50,,,
11.124,347,157.8447995,1,50,,,
11.128,347,-43.84796664,1,50,,,
11.132,347,-169.3675682,1,50,,,
11.136,348,16.48811868,1,50,,,
